0,1,2,3,4,5,6,7,8,9,10,11
-0.01728344,0.12444887,0.09595222,-0.037456885,-0.046190348,0.09570047,-0.08075818,-0.13962355,-0.034018535,-0.017923832,0.032408178,0.058238696
0.03832181,0.08185719,0.031773016,-0.03498695,0.037601575,0.044134874,-0.052537315,-0.14425138,-0.06450742,-0.01591836,-0.035171606,-0.011716193
-0.018385846,0.105466224,0.07164137,-0.045600437,-0.049119804,0.082424104,-0.039650224,-0.12857498,-0.05748187,0.002827825,-0.025434345,0.011965854
0.006757038,0.111543976,0.0553467,-0.07178062,-0.042181324,0.068335444,-0.052959017,-0.1285396,-0.07514116,0.013565186,-0.024023656,0.014992122
-0.001697744,0.16009164,0.08137582,-0.09523026,-0.039395295,0.11270262,-0.08932865,-0.14103457,-0.086940266,-0.0023612436,-0.035774734,0.014717903
0.04416749,0.13613027,0.048561815,-0.123181194,0.009216359,0.075142756,-0.07914178,-0.12014927,-0.052890234,-0.0035646912,-0.07208148,-0.020123363
0.08191377,0.21928543,0.06291099,-0.18188094,-0.0038815653,0.13953559,-0.04008437,-0.097752094,-0.0045533404,-0.02679371,-0.07184248,-0.00020987168
-0.057104167,0.08220282,0.10363491,-0.026759056,-0.11205748,0.1270939,-0.06941412,-0.08445525,-0.10925613,-0.17537221,-0.16474049,-0.057041746
-0.0053980737,-0.37063676,-0.2774864,0.1973833,0.28928557,-0.35348532,0.0641507,0.26033342,0.15017194,-0.08969112,-0.11563444,0.000361525
0.21705428,-0.49760357,-0.44581962,0.18299697,0.474869,-0.44217452,0.078384236,0.2845845,0.44813493,0.20562313,0.121533796,0.15525965
0.6580433,-0.5300701,-0.763258,-0.12250012,0.79222655,-0.6554519,0.081369445,0.56967187,0.64656436,0.48682532,0.4164586,0.38729936
0.7129552,-0.7496773,-0.82429403,0.10070897,0.86049575,-0.82580274,-0.59285384,-0.41845438,-0.5072225,-0.48448768,-0.13072875,0.087145835
0.64878917,-0.626886,-0.62806803,0.014579141,0.7835563,-0.6904891,-0.6460849,-0.52283233,-0.60334754,-0.5709622,-0.19992952,-0.0034308003
0.71435344,-0.34067208,-0.49998683,-0.26854202,0.78296113,-0.51456517,-0.3663002,-0.14359629,-0.17635572,-0.20665276,-0.0058689853,0.0008347593
0.4717179,-0.44288498,-0.4895985,-0.037488453,0.61971784,-0.53114146,-0.17478597,0.0072633773,-0.1407968,-0.4095383,-0.3358078,-0.3838713
0.15356253,-0.041628383,-0.123001635,-0.042226814,0.23390692,-0.06934109,-0.12094365,-0.026551202,-0.0013278797,-0.2547203,-0.29022485,-0.27875096
-0.16516191,0.14120468,0.1567457,0.08616535,-0.11742234,0.2135888,0.11009402,0.009724509,0.018599264,-0.20725481,-0.3302918,-0.30383903
-0.20506127,0.32244083,0.2377933,-0.048003428,-0.28402677,0.32313338,0.109649755,0.002466049,0.01088151,-0.11329657,-0.28469434,-0.28196305
-0.26170227,0.41699374,0.34045744,-0.07053656,-0.36120692,0.44916263,0.08987923,-0.05156742,-0.06483326,-0.15600516,-0.33649477,-0.35223755
-0.29769188,0.47800392,0.4028406,-0.092874475,-0.42563626,0.48430458,0.08571146,-0.08595851,-0.11609775,-0.13250993,-0.35089085,-0.3661508
-0.3537204,0.46872854,0.421581,-0.05059272,-0.43904626,0.47169733,0.14063172,-0.11067447,-0.11521174,-0.09661409,-0.35342905,-0.35809547
-0.38337764,0.51057696,0.4618485,-0.061958127,-0.46376002,0.5161825,0.1337669,-0.10868776,-0.114488915,-0.07091982,-0.34290466,-0.33793557
-0.39749646,0.51419646,0.4822913,-0.060233593,-0.5284258,0.51771826,0.14598384,-0.06891595,-0.08586542,-0.057471484,-0.3394506,-0.3219144
-0.36527863,0.5191521,0.45802853,-0.08070985,-0.52170724,0.49274385,0.1201979,-0.03001832,-0.069786,-0.038560838,-0.31455672,-0.28876683
-0.28421965,0.5315255,0.45133942,-0.14944074,-0.49115217,0.47597325,0.064896844,-0.0055106133,-0.07153681,-0.016565152,-0.24141632,-0.21381631
-0.231279,0.49960616,0.4063131,-0.16858828,-0.43306124,0.4292693,0.025527978,-0.015703406,-0.07429385,0.000579061,-0.16831644,-0.14069365
-0.17896678,0.390007,0.33601296,-0.1361081,-0.353377,0.32988256,0.019695604,-0.020908196,-0.064352036,0.0030157752,-0.12902078,-0.11535992
-0.11937517,0.26832524,0.18864898,-0.08663041,-0.21490441,0.19725023,0.02474597,-0.027524672,-0.05426783,-0.01006764,-0.102690965,-0.108375594
-0.08774293,0.16800898,0.12619254,-0.0469155,-0.12559338,0.110732555,0.017286448,-0.014789173,-0.044723384,-0.029137015,-0.10211958,-0.100912526
-0.05433715,0.099381015,0.07286167,-0.021191416,-0.071264215,0.061394785,0.021215653,-0.013245289,-0.0325935,-0.031806983,-0.07979936,-0.08579928
-0.037067033,0.08588399,0.06346493,-0.027130345,-0.06572083,0.05009082,0.009093773,-0.011808092,-0.016119871,-0.027293053,-0.063115716,-0.058307044
-0.020999491,0.069913894,0.044838782,-0.024014799,-0.051476926,0.04751618,0.006101176,-0.01857079,-0.016017113,-0.02715146,-0.05217523,-0.05015903
-0.025860548,0.08859823,0.053217918,-0.042144984,-0.06074961,0.05648242,-0.020467259,-0.03394276,-0.029633585,-0.031531982,-0.044589993,-0.03150831
-0.01627212,0.10802204,0.06580235,-0.062234886,-0.055493146,0.08604431,-0.047379147,-0.04274816,-0.030794322,-0.025355246,-0.0234054,-0.01213286
-0.016625255,0.15119144,0.091128014,-0.087591045,-0.08034304,0.111450925,-0.12836906,-0.07666858,-0.054059368,-0.034381296,-0.011147853,0.018043706
0.0029319772,0.13827336,0.05784838,-0.08707158,-0.048382897,0.07798828,-0.15476668,-0.07925785,-0.04544906,-0.033415385,-0.019365458,0.013637196
0.011481537,0.1459525,0.071391806,-0.10559664,-0.049625963,0.0884435,-0.16835575,-0.07846836,-0.03334217,0.0027149618,0.0008697631,0.041875042
