0,1,2,3,4,5,6,7,8,9,10,11
-0.09105762,0.06012154,0.20117424,-0.00096291746,-0.23326266,0.090847045,0.038206838,0.014630312,-0.014609934,0.11120884,-0.0011614873,0.064458035
-0.28049925,0.1766662,0.5576053,0.08167726,-0.6891467,0.34849477,-0.0076903882,-0.03814914,0.06055767,0.048037827,-0.036762394,0.10847612
-0.3577177,0.0055177077,0.3855344,0.15550658,-0.62781197,0.17235304,-0.015266718,-0.073392004,0.0759703,0.10344632,-0.10807805,0.07948634
-0.31045187,0.13522063,0.4594097,0.10304524,-0.66025937,0.2552768,-0.038023878,-0.10377444,0.059390523,0.05037801,-0.068095274,0.05442379
-0.31467798,0.002305347,0.27347818,0.1511322,-0.5427008,0.13352354,0.0002660933,-0.06206569,0.04245048,-0.00020556245,-0.15462144,-0.016517617
-0.27775502,0.068361394,0.37227985,0.11127439,-0.5358736,0.18443255,-0.029690187,-0.07082098,0.026678575,-0.0055423775,-0.072535895,-0.021428026
-0.26186317,0.014926935,0.22788103,0.12144189,-0.4585387,0.093478404,-0.025200786,-0.03776078,0.013106387,-0.029071499,-0.14184928,-0.027080026
-0.2461395,0.10078698,0.37106833,0.083180115,-0.52884173,0.18511733,-0.04148585,-0.056947187,-0.0062914593,-0.035302132,-0.07039046,-0.003399495
-0.17139918,0.09429195,0.28176495,0.050818488,-0.46878922,0.10666199,-0.019242868,-0.015855916,0.022493469,-0.03681503,-0.10746403,0.009697128
-0.19112596,0.24098295,0.4853211,-0.004264622,-0.59215605,0.2466317,-0.040060516,-0.06578599,0.04133778,-0.035071626,-0.04568842,0.033704996
-0.22189763,0.17999929,0.45039853,0.008837228,-0.5985121,0.21627353,-0.063222185,-0.09596683,0.024984324,-0.008636752,-0.095140584,0.027812954
-0.17837602,0.15216994,0.33846992,0.008597429,-0.50903916,0.18263786,-0.10083738,-0.15237097,-0.013695094,-0.044481214,-0.09182478,0.01716967
-0.19936132,0.010225493,0.19203894,0.09818484,-0.38076586,0.063616954,-0.040482014,-0.05478111,-0.02559393,-0.13081183,-0.19568995,-0.021015976
-0.20948777,0.11572671,0.28352153,0.05341839,-0.34649813,0.17262916,-0.07869039,-0.08787831,-0.01150761,-0.036014345,-0.04974331,-0.059618723
-0.21527618,-0.052036956,0.051911958,0.1732451,-0.29029995,-0.019547917,0.037276715,-0.04751651,-0.106033094,-0.13443957,-0.102296166,-0.056886934
-0.14706892,0.12218822,0.3559339,0.01226279,-0.35517758,0.2584511,-0.030964658,0.10666668,0.11384057,0.10264743,0.036116272,0.03904964
-0.16908717,-0.08496549,0.08054044,0.219948,-0.2203988,-0.014013938,0.43488416,0.36540005,0.16197367,-0.052448712,-0.22347398,-0.10845521
0.3366473,0.7714109,0.8505094,-0.60463405,-0.6718392,0.81807023,0.4169858,0.71916854,0.9529477,0.9317766,0.7076098,0.74688494
-0.27942887,0.68774426,0.9039077,-0.22213146,-0.98204994,0.776059,-0.3785967,-0.38350135,0.54757553,0.78273654,0.6302503,0.7736154
-0.3955554,-0.266494,-0.24696843,0.40240955,-0.35631323,-0.22933894,0.36530426,0.16631804,-0.058176287,-0.11142063,-0.30116588,-0.13545537
-0.20453113,0.020851696,0.3162224,0.14415652,-0.44895548,0.15833478,0.1425713,0.26216066,0.23447572,0.09286414,0.00043197162,0.060810104
-0.27433285,-0.09911094,0.17379422,0.2349469,-0.34569818,-0.044591248,0.3040618,0.2432563,0.12557209,0.01877819,-0.11324376,-0.03869737
-0.23611185,0.042620003,0.32443374,0.08285185,-0.36293375,0.16144288,0.12220753,0.09218431,0.14304055,0.07903732,-0.060090266,0.067639604
-0.16049033,0.03641763,0.19025835,0.07196454,-0.25881743,0.09510029,0.1769222,0.060818143,0.012926232,0.013200209,-0.04157711,-0.026847456
-0.067952186,0.037608817,0.13708918,-0.01118309,-0.11818634,0.073414,0.1504945,0.10443201,0.07619196,0.08182144,0.030847976,0.043399792
-0.040695928,0.009604625,0.15214328,0.009432348,-0.15032372,0.036698148,0.1332979,0.111070275,0.05468157,0.060836665,0.02792001,0.011196858
-0.0008407503,0.04883861,0.13648637,-0.042455398,-0.081860095,0.07466239,0.16455692,0.19095588,0.12587613,0.1061827,0.09777221,0.092777036
0.026898827,0.0959142,0.19218813,-0.0760339,-0.13579457,0.09371816,0.17066786,0.1942692,0.17995518,0.10256836,0.10308891,0.13190229
0.10472241,0.31796342,0.32818213,-0.26374656,-0.1898423,0.29944193,0.2221639,0.31975454,0.3529239,0.23642854,0.23213036,0.2630471
0.152138,0.3424613,0.37546122,-0.29945552,-0.24830191,0.3261151,0.21502313,0.39517707,0.43593588,0.29257926,0.26396963,0.33000162
0.21822062,0.41784593,0.44266534,-0.38508585,-0.25447398,0.41126326,0.13824542,0.32976946,0.47197056,0.36095676,0.2874029,0.42641217
0.059676424,0.20994812,0.37944725,-0.1763457,-0.25566965,0.2570993,0.11766798,0.2589706,0.37596262,0.28168994,0.16555408,0.26587027
-0.027923347,0.07639553,0.2360981,-0.031644147,-0.20818149,0.11763018,0.11285251,0.15630804,0.18716486,0.15548705,0.08589993,0.14689079
-0.077624485,-0.016396765,0.10635749,0.059252784,-0.16608249,0.018070815,0.12336552,0.07718538,0.05574379,0.00517865,-0.036654107,0.022774827
-0.14485553,-0.023905395,0.1248534,0.08726631,-0.17954786,0.020834556,0.10012943,-0.02913042,-0.032035828,-0.030717276,-0.04055983,-0.02912964
-0.15935096,-0.04052588,0.06259862,0.105572656,-0.17127424,-0.021849658,0.09877506,-0.06051086,-0.08635338,-0.08018778,-0.06816098,-0.063343994
-0.13412806,-0.026685627,0.07521199,0.07632726,-0.14492683,0.005852014,0.084994376,-0.046490088,-0.062196463,-0.047354124,-0.064254224,-0.048997592
-0.101176694,-0.022619499,0.06303784,0.066381365,-0.13341579,0.0062253997,0.06199958,-0.03241528,-0.083285265,-0.027686663,-0.058145076,-0.05515872
-0.07016094,-0.004255507,0.06363507,0.044619977,-0.113242224,0.029243601,0.036687847,-0.017325815,-0.06217999,-0.005032431,-0.026419993,-0.010369869
-0.112529784,-0.024737187,0.09748393,0.09012254,-0.1904433,0.014126793,0.05476065,-0.07074439,-0.123993725,-0.07662363,-0.07739154,-0.072209015
-0.0988491,-0.007967871,0.07865087,0.061349493,-0.14112233,0.030837016,0.053750828,-0.064212374,-0.100165114,-0.056460045,-0.048547417,-0.06935563
-0.09043526,0.0048057395,0.05899609,0.054194905,-0.14046048,0.0090882,0.04410759,-0.08546477,-0.13163708,-0.10890105,-0.09323938,-0.13339345
